index	Div	Date	HomeTeam	AwayTeam	FTHG	FTAG	FTR	HTHG	HTAG	HTR	B365H	B365D	B365A	BWH	BWD	BWA	IWH	IWD	IWA	LBH	LBD	LBA	WHH	WHD	WHA	VCH	VCD	VCA	Bb1X2	BbMxH	BbAvH	BbMxD	BbAvD	BbMxA	BbAvA	BbOU	BbMx>2.5	BbAv>2.5	BbMx<2.5	BbAv<2.5	BbAH	BbAHh	BbMxAHH	BbAvAHH	BbMxAHA	BbAvAHA	Month	Day	Day_of_week	Season_of_year	Season_of_league	FT-GD	FTG	FTG-2.5	HT-GD	HTG	HTG-1.5	FTR-0	FTR-H	FTR-D	FTR-A	HTR-0	HTR-H	HTR-D	HTR-A	match_in_league_home	point-expanding_home	point-ewm-0.15_home	point-ewm-0.25_home	point-ewm-0.75_home	point-ewm-0.5_home	point-ewm-0.9_home	point-rolling-3_home	FTR-0-win-rate_home	FTR-0-draw-rate_home	FTR-0-lose-rate_home	FTR-0-win-rate_5_home	FTR-0-draw-rate_5_home	FTR-0-lose-rate_5_home	point_last_home	HTR-0-win-rate_home	HTR-0-draw-rate_home	HTR-0-lose-rate_home	HTR-0-win-rate_5_home	HTR-0-draw-rate_5_home	HTR-0-lose-rate_5_home	HTR-0-draw-rate_last_home	HTR-0-lose-rate_last_home	HTR-0-win-rate_last_home	HT-GD-sum_home	HT-GF-sum_home	HT-GA-sum_home	HT-GF-GA-expanding_home	HT-GD_last_home	HT-GF_last_home	HT-GA_last_home	FT-GD-sum_home	FT-GF-sum_home	FT-GA-sum_home	FT-GF-GA-expanding_home	FT-GD_last_home	HT-GF_last_home	FT-GA_last_home	match_in_league_away	point-expanding_away	point-ewm-0.15_away	point-ewm-0.25_away	point-ewm-0.75_away	point-ewm-0.5_away	point-ewm-0.9_away	point-rolling-3_away	FTR-0-win-rate_away	FTR-0-draw-rate_away	FTR-0-lose-rate_away	FTR-0-win-rate_5_away	FTR-0-draw-rate_5_away	FTR-0-lose-rate_5_away	point_last_away	HTR-0-win-rate_away	HTR-0-draw-rate_away	HTR-0-lose-rate_away	HTR-0-win-rate_5_away	HTR-0-draw-rate_5_away	HTR-0-lose-rate_5_away	HTR-0-draw-rate_last_away	HTR-0-lose-rate_last_away	HTR-0-win-rate_last_away	HT-GD-sum_away	HT-GF-sum_away	HT-GA-sum_away	HT-GF-GA-expanding_away	HT-GD_last_away	HT-GF_last_away	HT-GA_last_away	FT-GD-sum_away	FT-GF-sum_away	FT-GA-sum_away	FT-GF-GA-expanding_away	FT-GD_last_away	HT-GF_last_away	FT-GA_last_away	B365H_prob	B365D_prob	B365A_prob	BWH_prob	BWD_prob	BWA_prob	LBH_prob	LBD_prob	LBA_prob	VCH_prob	VCD_prob	VCA_prob	BbMxH_prob	BbAvH_prob	BbMxD_prob	BbAvD_prob	BbMxA_prob	BbAvA_prob	BbMx>2.5_prob	BbAv>2.5_prob	BbMx<2.5_prob	BbAv<2.5_prob	BbMxAHH_prob	BbAvAHH_prob	BbMxAHA_prob	BbAvAHA_prob	IWH_prob	IWD_prob	IWA_prob	B365_gmean	B365_std	BW_gmean	BW_std	IW_gmean	IW_std	LB_gmean	LB_std	VC_gmean	VC_std	BbMx_gmean	BbMx_std	BbAv_gmean	BbAv_std
240	P1	2011-08-12	Gil Vicente	Benfica	2	2	D	1	2	A	9.0	4.2	1.4	7.5	4.4	1.35	7.0	3.6	1.45	7.0	4.0	1.44	7.0	3.8	1.4	8.5	4.4	1.4	30.0	9.0	7.85	4.4	4.05	1.45	1.41	27.0	1.95	1.85	2.0	1.91	14.0	1.25	1.86	1.83	2.08	2.04	8	12	4	3	2011	0	4	1	-1	3	1	0	0	1	0	-1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.13333333333333333	0.5333333333333333	0.0	0.0	0.0	0.0	14	20	20	0.0	0.0	0.0	0.0	30	20	41	0.1111111111111111	0.23809523809523808	0.7142857142857143	0.13333333333333333	0.22727272727272727	0.7407407407407407	0.14285714285714285	0.25	0.6944444444444444	0.11764705882352941	0.22727272727272727	0.7142857142857143	0.1111111111111111	0.12738853503184713	0.22727272727272727	0.2469135802469136	0.6896551724137931	0.7092198581560284	0.5128205128205129	0.5405405405405405	0.5	0.5235602094240838	0.5376344086021505	0.5464480874316939	0.4807692307692307	0.49019607843137253	0.14285714285714285	0.2777777777777778	0.6896551724137931	1.2514649491351948	3.84360941477322	1.1816657504675014	3.0750338751521635	1.1061183393517229	2.7983626164836704	1.1430158509751194	2.7829001658940866	1.2470349476412876	3.564173583501978	1.2859768227347301	3.804931011201123	1.1841135281175126	3.237365183808174
241	P1	2011-08-13	Rio Ave	Sp Braga	0	0	D	0	0	D	3.25	3.1	2.3	2.9	3.0	2.35	2.9	2.9	2.4	2.9	3.1	2.38	3.1	2.9	2.2	3.2	3.25	2.3	29.0	3.3	3.06	3.3	3.09	2.4	2.28	18.0	2.42	2.3	1.62	1.55	14.0	0.0	2.35	2.26	1.68	1.62	8	13	5	3	2011	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.43333333333333335	0.3	0.26666666666666666	0.0	0.0	0.0	0.0	-3	8	8	0.0	0.0	0.0	0.0	2	8	18	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.2	0.0	0.0	0.0	0.0	-1	9	9	0.0	0.0	0.0	0.0	12	9	25	0.3076923076923077	0.3225806451612903	0.4347826086956522	0.3448275862068966	0.3333333333333333	0.425531914893617	0.3448275862068966	0.3225806451612903	0.42016806722689076	0.3125	0.3076923076923077	0.4347826086956522	0.30303030303030304	0.32679738562091504	0.30303030303030304	0.3236245954692557	0.4166666666666667	0.4385964912280702	0.4132231404958678	0.4347826086956522	0.6172839506172839	0.6451612903225806	0.425531914893617	0.4424778761061947	0.5952380952380952	0.6172839506172839	0.3448275862068966	0.3448275862068966	0.4166666666666667	0.9503196489411119	0.5107184482014856	0.911467351384697	0.3499999999999999	0.9075721442363073	0.28867513459481287	0.9253889192312083	0.37166292972710285	0.9604301912834333	0.5346338310781815	0.9892174886497401	0.5196152422706631	0.9277201643367138	0.45923850012820144
242	P1	2011-08-13	Sp Lisbon	Olhanense	1	1	D	0	1	A	1.4	4.33	8.5	1.37	4.2	7.5	1.4	3.7	7.5	1.36	4.33	8.0	1.33	4.0	8.5	1.4	4.33	9.0	30.0	1.4	1.37	4.8	4.23	10.0	8.15	25.0	2.11	2.02	1.82	1.75	14.0	-1.25	1.95	1.91	1.99	1.94	8	13	5	3	2011	0	2	0	-1	1	0	0	0	1	0	-1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48	0.0	0.0	0.0	0.0	0.0	0.0	0.36666666666666664	0.16666666666666666	0.4666666666666667	0.0	0.0	0.0	0.0	15	20	20	0.0	0.0	0.0	0.0	10	20	20	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.36666666666666664	0.23333333333333334	0.0	0.0	0.0	0.0	-4	9	9	0.0	0.0	0.0	0.0	-10	9	10	0.7142857142857143	0.23094688221709006	0.11764705882352941	0.7299270072992701	0.23809523809523808	0.13333333333333333	0.7352941176470588	0.23094688221709006	0.125	0.7142857142857143	0.23094688221709006	0.1111111111111111	0.7142857142857143	0.7299270072992701	0.20833333333333334	0.23640661938534277	0.1	0.12269938650306748	0.47393364928909953	0.49504950495049505	0.5494505494505494	0.5714285714285714	0.5128205128205129	0.5235602094240838	0.5025125628140703	0.5154639175257733	0.7142857142857143	0.27027027027027023	0.13333333333333333	1.240386500963608	3.5680013079220325	1.1692008406170762	3.068001521077415	1.1289527167039306	3.0805843601498726	1.2038831682157276	3.326143913503042	1.2642459152290235	3.8330536129827353	1.3551951424198048	4.331281565541543	1.2049016331648916	3.4037822100324417
246	P1	2011-08-14	Setubal	Pacos Ferreira	2	1	H	0	1	A	2.5	3.1	2.9	2.5	2.95	2.75	2.4	3.0	2.8	2.4	3.2	2.8	2.5	3.2	2.62	2.5	3.25	2.88	28.0	2.6	2.48	3.25	3.06	2.9	2.76	17.0	2.25	2.17	1.67	1.62	15.0	0.0	1.88	1.8	2.12	2.04	8	14	6	3	2011	1	3	1	-1	1	0	1	1	0	0	-1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.5	0.2	0.0	0.0	0.0	0.0	-11	8	8	0.0	0.0	0.0	0.0	-13	8	11	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41	0.0	0.0	0.0	0.0	0.0	0.0	0.36666666666666664	0.36666666666666664	0.26666666666666666	0.0	0.0	0.0	0.0	-1	12	12	0.0	0.0	0.0	0.0	-7	12	14	0.4	0.3225806451612903	0.3448275862068966	0.4	0.3389830508474576	0.36363636363636365	0.4166666666666667	0.3125	0.35714285714285715	0.4	0.3076923076923077	0.3472222222222222	0.3846153846153846	0.40322580645161293	0.3076923076923077	0.32679738562091504	0.3448275862068966	0.3623188405797102	0.4444444444444444	0.4608294930875576	0.5988023952095809	0.6172839506172839	0.5319148936170213	0.5555555555555556	0.4716981132075471	0.49019607843137253	0.4166666666666667	0.3333333333333333	0.35714285714285715	0.9406873678528632	0.3055050463303894	0.9090274226147778	0.22546248764114482	0.9072122821271157	0.3055050463303894	0.9269404386363865	0.40000000000000013	0.95341950199441	0.3750111109465069	0.9681968103629175	0.32532035493238554	0.9188391154862124	0.29005746557076123
245	P1	2011-08-14	Maritimo	Beira Mar	0	0	D	0	0	D	1.91	3.2	4.33	1.83	3.0	4.5	1.75	3.1	4.5	1.8	3.25	4.5	1.85	3.1	4.4	1.91	3.25	4.33	30.0	2.0	1.86	3.6	3.14	4.6	4.14	18.0	2.55	2.46	1.53	1.49	15.0	-0.5	2.0	1.95	1.94	1.89	8	14	6	3	2011	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	0.16666666666666666	0.3	0.0	0.0	0.0	0.0	6	12	12	0.0	0.0	0.0	0.0	1	12	20	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	0.0	0.0	0.0	0.0	0.0	0.0	0.4666666666666667	0.23333333333333334	0.3	0.0	0.0	0.0	0.0	3	11	11	0.0	0.0	0.0	0.0	-4	11	11	0.5235602094240838	0.3125	0.23094688221709006	0.5464480874316939	0.3333333333333333	0.2222222222222222	0.5555555555555556	0.3076923076923077	0.2222222222222222	0.5235602094240838	0.3076923076923077	0.23094688221709006	0.5	0.5376344086021505	0.2777777777777778	0.3184713375796178	0.2173913043478261	0.24154589371980678	0.3921568627450981	0.4065040650406504	0.6535947712418301	0.6711409395973155	0.5	0.5128205128205129	0.5154639175257733	0.5291005291005292	0.5714285714285714	0.3225806451612903	0.2222222222222222	0.993350449384517	1.2108812218105183	0.9708236883534461	1.3383945606584031	0.966977043945517	1.3750757554888868	0.9915962413403875	1.3512340039139532	0.9984974347865857	1.2123255888305475	1.0704725157541601	1.3114877048604	0.9638875921340716	1.142861904751984
243	P1	2011-08-14	Feirense 	Nacional	0	0	D	0	0	D	2.8	3.1	2.6	2.95	2.95	2.35	2.6	3.0	2.6	3.0	3.0	2.38	2.88	3.0	2.4	2.88	3.12	2.5	30.0	3.0	2.82	3.2	2.99	2.6	2.45	18.0	2.5	2.39	1.55	1.51	16.0	0.0	2.14	2.06	1.82	1.78	8	14	6	3	2011	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.26666666666666666	0.13333333333333333	0.0	0.0	0.0	0.0	-8	4	4	0.0	0.0	0.0	0.0	-3	4	13	0.35714285714285715	0.3225806451612903	0.3846153846153846	0.3389830508474576	0.3389830508474576	0.425531914893617	0.3333333333333333	0.3333333333333333	0.42016806722689076	0.3472222222222222	0.3205128205128205	0.4	0.3333333333333333	0.3546099290780142	0.3125	0.33444816053511706	0.3846153846153846	0.4081632653061224	0.4	0.41841004184100417	0.6451612903225806	0.6622516556291391	0.4672897196261682	0.4854368932038835	0.5494505494505494	0.5617977528089888	0.3846153846153846	0.3333333333333333	0.3846153846153846	0.9419830821185045	0.2516611478423583	0.911554648325312	0.3464101615137755	0.9090087467832686	0.23094010767585027	0.9257319099665556	0.357957166897568	0.9405338750883031	0.31262330900515617	0.9741524765417072	0.3055050463303894	0.9146203757404795	0.2761038451983842
244	P1	2011-08-14	Guimaraes	Porto	0	1	A	0	1	A	7.0	4.0	1.5	6.25	4.0	1.45	7.5	3.7	1.4	7.0	3.4	1.53	7.0	4.0	1.44	7.5	4.33	1.44	30.0	7.6	6.95	4.2	3.82	1.53	1.45	27.0	1.92	1.85	2.02	1.9	14.0	1.25	1.87	1.83	2.06	2.02	8	14	6	3	2011	-1	1	0	-1	1	0	-1	0	0	1	-1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	0.23333333333333334	0.23333333333333334	0.0	0.0	0.0	0.0	-2	8	8	0.0	0.0	0.0	0.0	-1	8	17	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84	0.0	0.0	0.0	0.0	0.0	0.0	0.23333333333333334	0.06666666666666667	0.7	0.0	0.0	0.0	0.0	31	33	33	0.0	0.0	0.0	0.0	57	33	57	0.14285714285714285	0.25	0.6666666666666666	0.16	0.25	0.6896551724137931	0.14285714285714285	0.29411764705882354	0.6535947712418301	0.13333333333333333	0.23094688221709006	0.6944444444444444	0.13157894736842105	0.14388489208633093	0.23809523809523808	0.2617801047120419	0.6535947712418301	0.6896551724137931	0.5208333333333334	0.5405405405405405	0.49504950495049505	0.5263157894736842	0.53475935828877	0.5464480874316939	0.4854368932038835	0.49504950495049505	0.13333333333333333	0.27027027027027023	0.7142857142857143	1.1586755482954831	2.753785273643051	1.1031843246710384	2.4015619917045656	1.1289527167039306	3.0805843601498726	1.104845474775875	2.780221813692809	1.2009252123942808	3.0310779160776016	1.218419524685512	3.0423072384841956	1.1255137418871664	2.7587376340154806
247	P1	2011-08-15	Leiria	Academica	1	2	A	1	0	H	2.5	3.2	2.8	2.45	3.0	2.8	2.3	3.0	2.9	2.38	3.0	3.0	2.4	3.0	2.9	2.4	3.12	3.1	29.0	2.5	2.39	3.2	3.0	3.05	2.89	17.0	2.36	2.27	1.6	1.56	15.0	0.0	1.82	1.76	2.15	2.09	8	15	0	3	2011	-1	3	1	1	1	0	-1	0	0	1	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35	0.0	0.0	0.0	0.0	0.0	0.0	0.4666666666666667	0.4	0.13333333333333333	0.0	0.0	0.0	0.0	-11	4	4	0.0	0.0	0.0	0.0	-13	4	12	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.36666666666666664	0.36666666666666664	0.26666666666666666	0.0	0.0	0.0	0.0	-10	10	10	0.0	0.0	0.0	0.0	-16	10	11	0.4	0.3125	0.35714285714285715	0.4081632653061224	0.3333333333333333	0.35714285714285715	0.42016806722689076	0.3333333333333333	0.3333333333333333	0.4166666666666667	0.3205128205128205	0.3225806451612903	0.4	0.41841004184100417	0.3125	0.3333333333333333	0.3278688524590164	0.3460207612456747	0.42372881355932207	0.44052863436123346	0.625	0.641025641025641	0.5494505494505494	0.5681818181818182	0.46511627906976744	0.47846889952153115	0.4347826086956522	0.3333333333333333	0.3448275862068966	0.9396398309419857	0.3511884584284248	0.913469116272735	0.278388218141501	0.9049566480504847	0.37859388972001834	0.9257319099665557	0.357957166897568	0.950870239822656	0.4100406483915142	0.9668119744571707	0.3685557397915997	0.915554942431417	0.3251153641401771
248	P1	2011-08-19	Porto	Gil Vicente	3	1	H	2	1	H	1.17	7.0	16.0	1.16	7.0	13.5	1.15	5.7	14.0	1.14	6.0	13.0	1.18	6.0	13.0	1.17	7.0	17.0	31.0	1.2	1.16	7.36	6.59	22.0	17.02	19.0	1.55	1.5	2.5	2.41	15.0	-1.25	1.75	1.72	2.22	2.17	8	19	4	3	2011	2	4	1	1	3	1	1	1	0	0	1	1	0	0	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	84	1.0	0.0	0.0	1.0	0.0	0.0	0.23333333333333334	0.06666666666666667	0.7	1.0	1.0	1.0	1.0	31	33	33	1.0	1.0	1.0	1.0	57	33	57	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-1	0.0	0.0	1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0.8547008547008548	0.14285714285714285	0.0625	0.8620689655172414	0.14285714285714285	0.07407407407407407	0.8771929824561404	0.16666666666666666	0.07692307692307693	0.8547008547008548	0.14285714285714285	0.058823529411764705	0.8333333333333334	0.8620689655172414	0.1358695652173913	0.15174506828528073	0.045454545454545456	0.05875440658049354	0.6451612903225806	0.6666666666666666	0.4	0.41493775933609955	0.5714285714285714	0.5813953488372093	0.4504504504504504	0.4608294930875576	0.8695652173913044	0.17543859649122806	0.07142857142857142	1.6930899823205483	7.471253799285186	1.595298699639167	6.172940952252824	1.5035307772042008	6.515558303015943	1.4878023144067944	5.962091355668188	1.7276523410859543	8.006016487617297	1.930660860287304	10.684218892054455	1.6890651388340416	8.060287422501343
249	P1	2011-08-20	Benfica	Feirense	3	1	H	1	0	H	1.2	6.5	13.0	1.18	6.75	12.0	1.2	5.0	12.0	1.17	5.5	11.0	1.18	5.5	11.0	1.2	6.0	17.0	29.0	1.22	1.19	6.75	5.72	20.0	14.12	19.0	1.63	1.56	2.35	2.25	15.0	-1.25	1.92	1.85	2.06	2.01	8	20	5	3	2011	2	4	1	1	1	0	1	1	0	0	1	1	0	0	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	63	1.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.13333333333333333	0.5333333333333333	1.0	1.0	1.0	1.0	14	20	20	0.0	0.0	0.0	0.0	30	20	41	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	0.0	0.0	0.0	0.0	-1	-1	-1	0.0	0.0	0.0	0.0	-1	-1	-1	0.8333333333333334	0.15384615384615385	0.07692307692307693	0.8474576271186441	0.14814814814814814	0.08333333333333333	0.8547008547008548	0.18181818181818182	0.09090909090909091	0.8333333333333334	0.16666666666666666	0.058823529411764705	0.819672131147541	0.8403361344537815	0.14814814814814814	0.17482517482517484	0.05	0.0708215297450425	0.6134969325153374	0.641025641025641	0.425531914893617	0.4444444444444444	0.5208333333333334	0.5405405405405405	0.4854368932038835	0.49751243781094534	0.8333333333333334	0.2	0.08333333333333333	1.5543830923181174	5.910160742314882	1.5240565695688595	5.410788605493042	1.3867225487012693	5.478442601080469	1.3788779415663244	4.926591113538853	1.655030053741603	8.100205758703499	1.8271601368635206	9.6508358878044	1.52687906632105	6.560815498091681
253	P1	2011-08-21	Sp Braga	Maritimo	2	0	H	0	0	D	1.62	3.6	6.0	1.65	3.4	5.5	1.6	3.4	5.2	1.67	3.25	4.5	1.55	3.4	5.5	1.57	3.75	6.0	28.0	1.67	1.6	3.7	3.45	7.0	5.75	21.0	2.35	2.18	1.7	1.62	15.0	-0.75	1.82	1.78	2.15	2.09	8	21	6	3	2011	2	2	0	0	0	0	1	1	0	0	0	0	1	0	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	46	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.3	0.2	0.0	0.0	0.0	0.0	-1	9	9	0.0	0.0	0.0	0.0	12	9	25	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	35	0.0	1.0	0.0	0.0	1.0	0.0	0.5333333333333333	0.16666666666666666	0.3	0.0	0.0	0.0	0.0	6	12	12	0.0	0.0	0.0	0.0	1	12	20	0.6172839506172839	0.2777777777777778	0.16666666666666666	0.6060606060606061	0.29411764705882354	0.18181818181818182	0.5988023952095809	0.3076923076923077	0.2222222222222222	0.6369426751592356	0.26666666666666666	0.16666666666666666	0.5988023952095809	0.625	0.27027027027027023	0.2898550724637681	0.14285714285714285	0.17391304347826086	0.425531914893617	0.4587155963302752	0.5882352941176471	0.6172839506172839	0.5494505494505494	0.5617977528089888	0.46511627906976744	0.47846889952153115	0.625	0.29411764705882354	0.1923076923076923	1.090272355699284	2.1933535966642497	1.0454917148318317	1.9276496915501358	1.0156548804124361	1.8	0.967125558314915	1.4182030884185806	1.0937199538231412	2.2150921726495567	1.1700852113561548	2.6900991307632762	1.0553934294960539	2.079062288629179
250	P1	2011-08-21	Academica	Rio Ave	1	0	H	1	0	H	2.4	3.1	3.1	2.2	2.95	3.5	2.3	2.9	3.0	2.2	3.0	3.0	2.25	2.8	3.1	2.3	3.12	3.2	29.0	2.4	2.24	3.15	3.04	3.5	3.17	18.0	2.5	2.34	1.6	1.52	15.0	-0.25	2.02	1.97	1.93	1.89	8	21	6	3	2011	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	3.0	0.44999999999999996	0.75	2.25	1.5	2.6999999999999997	0.0	1.0	0.0	0.0	1.0	0.0	0.0	30	0.0	0.0	1.0	0.0	0.0	1.0	0.36666666666666664	0.36666666666666664	0.26666666666666666	-1.0	0.0	0.0	0.0	-10	10	10	1.0	1.0	1.0	1.0	-16	10	11	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	38	0.0	1.0	0.0	0.0	1.0	0.0	0.43333333333333335	0.3	0.26666666666666666	0.0	0.0	0.0	0.0	-3	8	8	0.0	0.0	0.0	0.0	2	8	18	0.4166666666666667	0.3225806451612903	0.3225806451612903	0.45454545454545453	0.3389830508474576	0.2857142857142857	0.45454545454545453	0.3333333333333333	0.3333333333333333	0.4347826086956522	0.3205128205128205	0.3125	0.4166666666666667	0.4464285714285714	0.31746031746031744	0.32894736842105265	0.2857142857142857	0.31545741324921134	0.4	0.4273504273504274	0.625	0.6578947368421053	0.49504950495049505	0.5076142131979695	0.5181347150259068	0.5291005291005292	0.4347826086956522	0.3448275862068966	0.3333333333333333	0.9488341088812681	0.4041451884327381	0.9440239060696288	0.652559065015063	0.9049566480504846	0.37859388972001834	0.9017797429984137	0.46188021535170054	0.9474498137178905	0.4981298358192706	0.9932883883792686	0.5619905100029122	0.9281233523145017	0.5036202272877185
251	P1	2011-08-21	Beira Mar	Sp Lisbon	0	0	D	0	0	D	4.75	3.25	1.83	4.75	3.5	1.72	4.2	3.1	1.8	4.5	3.5	1.62	4.0	3.2	1.8	4.75	3.5	1.8	29.0	4.8	4.51	3.5	3.3	1.83	1.76	22.0	2.25	2.1	1.75	1.67	17.0	0.5	2.1	2.04	1.83	1.81	8	21	6	3	2011	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	33	0.0	1.0	0.0	0.0	1.0	0.0	0.4666666666666667	0.23333333333333334	0.3	0.0	0.0	0.0	0.0	3	11	11	0.0	0.0	0.0	0.0	-4	11	11	1	1.0	0.15	0.25	0.75	0.5	0.8999999999999999	0.0	0.0	1.0	0.0	0.0	1.0	0.0	48	0.0	0.0	1.0	0.0	0.0	1.0	0.36666666666666664	0.16666666666666666	0.4666666666666667	-1.0	0.0	0.0	0.0	15	20	20	0.0	0.0	0.0	0.0	10	20	20	0.21052631578947367	0.3076923076923077	0.5464480874316939	0.21052631578947367	0.2857142857142857	0.5813953488372093	0.2222222222222222	0.2857142857142857	0.6172839506172839	0.21052631578947367	0.2857142857142857	0.5555555555555556	0.20833333333333334	0.22172949002217296	0.2857142857142857	0.30303030303030304	0.5464480874316939	0.5681818181818182	0.4444444444444444	0.47619047619047616	0.5714285714285714	0.5988023952095809	0.47619047619047616	0.49019607843137253	0.5464480874316939	0.5524861878453039	0.23809523809523808	0.3225806451612903	0.5555555555555556	1.0152073781562831	1.4601826369784479	1.019315853563332	1.522705924771206	0.9539081845515277	1.2013880860626733	0.9813198930565769	1.4622357311094998	1.03488032824331	1.4807092894960847	1.0442364993524362	1.488836234558164	0.9899497002336295	1.3782960494755834
